Date,Symbol,Description,Open,High,Low,Close,TotalVolume
1996-04-10,Price_ND_0_IOB,Nasdaq,1353.35,1355.55,1340.85,1344.6,2282
1996-04-11,Price_ND_0_IOB,Nasdaq,1344.35,1348.85,1330.85,1340.6,1627
1996-04-12,Price_ND_0_IOB,Nasdaq,1342.85,1344.85,1338.85,1341.6,686
1996-04-15,Price_ND_0_IOB,Nasdaq,1342.85,1348.6,1341.85,1347.1,744
1996-04-16,Price_ND_0_IOB,Nasdaq,1352.85,1361.85,1352.85,1361.85,1166
1996-04-17,Price_ND_0_IOB,Nasdaq,1359.85,1363.75,1354.35,1357.35,707
1996-04-18,Price_ND_0_IOB,Nasdaq,1359.85,1368.85,1359.85,1367.95,605
1996-04-19,Price_ND_0_IOB,Nasdaq,1375.6,1376.35,1367.85,1368.85,529
1996-04-22,Price_ND_0_IOB,Nasdaq,1376.85,1379.6,1376.35,1379.35,461
1996-04-23,Price_ND_0_IOB,Nasdaq,1381.35,1389.15,1378.1,1388.65,1092
1996-04-24,Price_ND_0_IOB,Nasdaq,1395.85,1397.75,1392.25,1396.6,873
1996-04-25,Price_ND_0_IOB,Nasdaq,1398.35,1401.6,1393.05,1401.35,1138
1996-04-26,Price_ND_0_IOB,Nasdaq,1404.35,1404.85,1399.55,1401.65,545
1996-04-29,Price_ND_0_IOB,Nasdaq,1396.35,1402.35,1396.35,1401.1,329
1996-04-30,Price_ND_0_IOB,Nasdaq,1400.85,1401.85,1397.35,1399.85,322
1996-05-01,Price_ND_0_IOB,Nasdaq,1399.1,1408.35,1398.6,1407.2,552
1996-05-02,Price_ND_0_IOB,Nasdaq,1404.1,1407.6,1391.35,1392.45,1496
1996-05-03,Price_ND_0_IOB,Nasdaq,1391.1,1403.35,1389.1,1395.35,1727
1996-05-06,Price_ND_0_IOB,Nasdaq,1398.2,1398.85,1389.85,1397.35,972
1996-05-07,Price_ND_0_IOB,Nasdaq,1398.35,1400.1,1392.85,1393.85,851
1996-05-08,Price_ND_0_IOB,Nasdaq,1391.75,1398.6,1380.35,1398.35,2055
1996-05-09,Price_ND_0_IOB,Nasdaq,1398.85,1403.35,1394.1,1397.35,577
1996-05-10,Price_ND_0_IOB,Nasdaq,1403.85,1407.6,1400.85,1407.35,725
1996-05-13,Price_ND_0_IOB,Nasdaq,1406.35,1423.1,1406.35,1422.6,1319
1996-05-14,Price_ND_0_IOB,Nasdaq,1425.85,1431.35,1424.1,1429.85,1154
1996-05-15,Price_ND_0_IOB,Nasdaq,1428.6,1435.85,1424.85,1425.05,1958
1996-05-16,Price_ND_0_IOB,Nasdaq,1420.85,1429.85,1417.85,1428.85,930
1996-05-17,Price_ND_0_IOB,Nasdaq,1432.85,1432.85,1425.35,1425.85,2615
1996-05-20,Price_ND_0_IOB,Nasdaq,1430.35,1431.35,1424.1,1427.1,1011
1996-05-21,Price_ND_0_IOB,Nasdaq,1427.85,1428.75,1420.85,1421.45,549
1996-05-22,Price_ND_0_IOB,Nasdaq,1420.65,1424.85,1418.1,1421.1,814
1996-05-23,Price_ND_0_IOB,Nasdaq,1421.85,1427.35,1420.1,1423.85,774
1996-05-24,Price_ND_0_IOB,Nasdaq,1426.85,1427.85,1421.1,1422.95,481
1996-05-28,Price_ND_0_IOB,Nasdaq,1424.1,1425.1,1416.1,1418.85,519
1996-05-29,Price_ND_0_IOB,Nasdaq,1418.85,1420.1,1407.9,1409.85,1455
1996-05-30,Price_ND_0_IOB,Nasdaq,1407.95,1417.45,1407.85,1416.35,705
1996-05-31,Price_ND_0_IOB,Nasdaq,1421.7,1421.7,1421.7,1421.7,1962
1996-06-03,Price_ND_0_IOB,Nasdaq,1419.95,1423.2,1419.45,1421.7,995
1996-06-04,Price_ND_0_IOB,Nasdaq,1423.95,1423.95,1418.95,1423.9,805
1996-06-05,Price_ND_0_IOB,Nasdaq,1430.05,1430.05,1430.05,1430.05,1018
1996-06-06,Price_ND_0_IOB,Nasdaq,1417.15,1417.15,1417.15,1417.15,1399
1996-06-07,Price_ND_0_IOB,Nasdaq,1413.95,1422.4,1406.95,1422.4,2452
1996-06-10,Price_ND_0_IOB,Nasdaq,1420.95,1422.95,1419.45,1419.45,809
